transaction_id,transaction_date,city,product_category,units_sold,revenue,customer_satisfaction
TXN-51741,2026-05-08,London,Home & Kitchen,3,299.06,3
TXN-51742,2026-05-08,Berlin,Groceries,5,205.82,5
TXN-51743,2026-05-08,Tokyo,Books,2,46.65,5
TXN-51744,2026-05-08,Singapore,Home & Kitchen,4,377.14,5
TXN-51745,2026-05-08,San Francisco,Books,3,55.52,5
TXN-51746,2026-05-08,Tokyo,Groceries,2,73.93,5
TXN-51747,2026-05-08,San Francisco,Groceries,1,36.87,4
TXN-51748,2026-05-08,London,Home & Kitchen,2,154.19,5
TXN-51749,2026-05-09,San Francisco,Groceries,3,117.39,5
TXN-51750,2026-05-09,Singapore,Electronics,1,288.12,4
TXN-51751,2026-05-09,London,Home & Kitchen,1,77.72,5
TXN-51752,2026-05-09,Tokyo,Electronics,3,803.8,3
TXN-51753,2026-05-09,London,Books,2,45.66,5
TXN-51754,2026-05-09,Singapore,Home & Kitchen,5,490.17,3
TXN-51755,2026-05-09,London,Groceries,3,115.51,5
TXN-51756,2026-05-09,Singapore,Home & Kitchen,2,189.43,5
TXN-51757,2026-05-09,New York,Fashion,3,221.54,3
TXN-51758,2026-05-09,Tokyo,Groceries,1,33.04,4
TXN-51759,2026-05-09,New York,Books,1,18.37,3
TXN-51760,2026-05-09,San Francisco,Books,4,73.87,5
TXN-51761,2026-05-09,Tokyo,Home & Kitchen,5,453.77,4
TXN-51762,2026-05-09,Berlin,Groceries,4,152.73,4
TXN-51763,2026-05-09,Singapore,Books,4,91.77,3
TXN-51764,2026-05-09,San Francisco,Home & Kitchen,4,378.54,3
TXN-51765,2026-05-09,Berlin,Home & Kitchen,1,94.21,4
TXN-51766,2026-05-10,Singapore,Electronics,2,591.61,4
TXN-51767,2026-05-10,Berlin,Electronics,4,933.1,4
TXN-51768,2026-05-10,London,Home & Kitchen,1,89.83,3
TXN-51769,2026-05-10,London,Groceries,3,104.05,4
TXN-51770,2026-05-10,San Francisco,Electronics,2,567.57,4
TXN-51771,2026-05-10,London,Electronics,3,723.51,5
TXN-51772,2026-05-10,New York,Books,1,21.29,3
TXN-51773,2026-05-10,Tokyo,Electronics,4,1071.92,5
TXN-51774,2026-05-10,London,Books,4,83.41,5
TXN-51775,2026-05-10,San Francisco,Home & Kitchen,2,178.74,4
TXN-51776,2026-05-10,Singapore,Books,4,75.58,5
TXN-51777,2026-05-10,New York,Groceries,5,192.39,4
TXN-51778,2026-05-10,San Francisco,Books,4,80.14,3
TXN-51779,2026-05-10,Singapore,Books,3,65.63,3
TXN-51780,2026-05-10,Berlin,Electronics,3,801.23,3
TXN-51781,2026-05-11,New York,Home & Kitchen,2,201.71,5
TXN-51782,2026-05-11,New York,Home & Kitchen,5,449.02,4
TXN-51783,2026-05-11,New York,Home & Kitchen,1,93.29,5
TXN-51784,2026-05-11,New York,Fashion,3,238.57,3
TXN-51785,2026-05-11,Tokyo,Home & Kitchen,1,97.08,5
TXN-51786,2026-05-11,Tokyo,Groceries,5,159.86,3
TXN-51787,2026-05-11,Tokyo,Groceries,2,71.71,5
TXN-51788,2026-05-11,Tokyo,Groceries,3,97.37,3
TXN-51789,2026-05-11,San Francisco,Home & Kitchen,3,240.52,4
TXN-51790,2026-05-11,San Francisco,Electronics,3,889.24,5
TXN-51791,2026-05-11,New York,Fashion,5,415.92,3
TXN-51792,2026-05-11,Singapore,Electronics,1,247.35,3
TXN-51793,2026-05-11,San Francisco,Groceries,4,163.51,4
TXN-51794,2026-05-11,New York,Books,1,19.22,5
TXN-51795,2026-05-11,San Francisco,Home & Kitchen,4,357.88,5
TXN-51796,2026-05-11,New York,Books,3,55.09,4
TXN-51797,2026-05-11,Tokyo,Home & Kitchen,1,88.85,4
TXN-51798,2026-05-11,New York,Fashion,3,223.91,5
TXN-51799,2026-05-12,San Francisco,Electronics,5,1369.33,3
TXN-51800,2026-05-12,Berlin,Groceries,4,144.73,5
TXN-51801,2026-05-12,San Francisco,Home & Kitchen,2,172.04,3
TXN-51802,2026-05-12,Berlin,Fashion,4,332.75,5
TXN-51803,2026-05-12,New York,Books,1,22.88,5
TXN-51804,2026-05-12,Singapore,Groceries,2,63.01,4
TXN-51805,2026-05-12,Berlin,Groceries,3,120.94,4
TXN-51806,2026-05-12,Singapore,Groceries,2,75.29,5
TXN-51807,2026-05-12,New York,Groceries,2,78.52,5
TXN-51808,2026-05-12,London,Electronics,1,254.65,3
TXN-51809,2026-05-12,Singapore,Fashion,5,419.88,4
TXN-51810,2026-05-12,Berlin,Fashion,5,415.53,4
TXN-51811,2026-05-12,Singapore,Groceries,3,125.36,5
TXN-51812,2026-05-12,London,Books,2,43.95,4
TXN-51813,2026-05-12,San Francisco,Groceries,4,166.28,4
TXN-51814,2026-05-12,Singapore,Electronics,2,546.97,3
TXN-51815,2026-05-12,Tokyo,Home & Kitchen,1,99.49,5
TXN-51816,2026-05-12,Tokyo,Fashion,5,409.0,5
TXN-51817,2026-05-13,Berlin,Books,1,22.72,5
TXN-51818,2026-05-13,Berlin,Electronics,1,291.94,5
TXN-51819,2026-05-13,Singapore,Books,1,20.12,4
TXN-51820,2026-05-13,London,Home & Kitchen,4,324.07,5
TXN-51821,2026-05-13,New York,Electronics,4,1011.14,3
TXN-51822,2026-05-13,New York,Books,2,44.92,4
TXN-51823,2026-05-13,San Francisco,Groceries,1,40.07,5
TXN-51824,2026-05-13,Singapore,Groceries,2,67.92,4
TXN-51825,2026-05-13,New York,Groceries,3,110.02,5
TXN-51826,2026-05-13,San Francisco,Home & Kitchen,1,81.5,5
TXN-51827,2026-05-13,New York,Books,3,64.24,4
TXN-51828,2026-05-13,Berlin,Fashion,2,153.71,5
TXN-51829,2026-05-13,Berlin,Home & Kitchen,2,156.33,3
TXN-51830,2026-05-13,San Francisco,Electronics,3,885.05,3
TXN-51831,2026-05-13,Singapore,Home & Kitchen,3,244.18,5
TXN-51832,2026-05-14,Berlin,Home & Kitchen,3,281.57,4
TXN-51833,2026-05-14,Tokyo,Electronics,1,289.04,4
TXN-51834,2026-05-14,Tokyo,Books,3,56.19,5
TXN-51835,2026-05-14,Tokyo,Books,3,63.31,3
TXN-51836,2026-05-14,New York,Fashion,3,246.86,5
TXN-51837,2026-05-14,London,Books,1,20.35,4
TXN-51838,2026-05-14,Berlin,Electronics,1,299.27,3
TXN-51839,2026-05-14,New York,Books,2,38.36,4
TXN-51840,2026-05-15,Singapore,Electronics,1,227.09,4
TXN-51841,2026-05-15,Berlin,Electronics,3,864.11,3
TXN-51842,2026-05-15,Tokyo,Electronics,2,593.82,3
TXN-51843,2026-05-15,Berlin,Groceries,2,82.81,5
TXN-51844,2026-05-15,Tokyo,Home & Kitchen,1,92.45,5
TXN-51845,2026-05-15,New York,Electronics,1,293.75,4
TXN-51846,2026-05-15,Singapore,Groceries,1,39.72,3
TXN-51847,2026-05-15,New York,Books,3,64.99,4
TXN-51848,2026-05-15,New York,Electronics,1,266.94,4
TXN-51849,2026-05-15,Tokyo,Books,1,21.7,4
TXN-51850,2026-05-15,Berlin,Fashion,5,316.11,4
TXN-51851,2026-05-15,Tokyo,Books,5,108.58,4
TXN-51852,2026-05-16,Tokyo,Electronics,5,1248.07,3
TXN-51853,2026-05-16,New York,Electronics,1,269.64,3
TXN-51854,2026-05-16,San Francisco,Home & Kitchen,5,398.56,5
TXN-51855,2026-05-16,London,Groceries,4,146.22,5
TXN-51856,2026-05-16,San Francisco,Books,2,37.65,3
TXN-51857,2026-05-16,San Francisco,Electronics,3,806.52,5
TXN-51858,2026-05-16,London,Groceries,5,203.97,3
TXN-51859,2026-05-16,Tokyo,Fashion,3,227.01,4
TXN-51860,2026-05-16,New York,Groceries,5,188.29,5
TXN-51861,2026-05-16,New York,Fashion,2,147.3,5
TXN-51862,2026-05-16,Tokyo,Electronics,3,718.97,3
TXN-51863,2026-05-16,New York,Fashion,3,200.93,4
TXN-51864,2026-05-16,Berlin,Books,3,69.34,5
TXN-51865,2026-05-16,Berlin,Groceries,3,107.69,3
TXN-51866,2026-05-16,Tokyo,Electronics,1,262.19,3
TXN-51867,2026-05-16,Singapore,Fashion,2,145.59,3
TXN-51868,2026-05-16,Tokyo,Fashion,3,239.86,4
TXN-51869,2026-05-16,Tokyo,Fashion,2,160.7,3
TXN-51870,2026-05-17,New York,Electronics,3,681.75,3
TXN-51871,2026-05-17,London,Fashion,4,268.33,5
TXN-51872,2026-05-17,New York,Groceries,1,33.59,4
TXN-51873,2026-05-17,San Francisco,Fashion,3,234.29,4
TXN-51874,2026-05-17,San Francisco,Home & Kitchen,2,163.0,3
TXN-51875,2026-05-17,New York,Groceries,1,40.23,3
TXN-51876,2026-05-17,Singapore,Books,1,20.03,3
TXN-51877,2026-05-17,Tokyo,Groceries,2,70.76,4
TXN-51878,2026-05-17,Berlin,Fashion,5,407.57,5
TXN-51879,2026-05-17,New York,Electronics,2,582.41,3
TXN-51880,2026-05-17,San Francisco,Fashion,5,354.71,4
TXN-51881,2026-05-17,Berlin,Groceries,4,167.03,3
TXN-51882,2026-05-17,Berlin,Electronics,5,1195.91,5
TXN-51883,2026-05-18,London,Fashion,2,128.24,4
TXN-51884,2026-05-18,Berlin,Fashion,5,408.01,3
TXN-51885,2026-05-18,Tokyo,Electronics,5,1149.33,5
TXN-51886,2026-05-18,Singapore,Books,5,101.23,5
TXN-51887,2026-05-18,San Francisco,Books,3,66.82,5
TXN-51888,2026-05-18,Singapore,Books,4,83.37,5
TXN-51889,2026-05-18,Singapore,Books,5,109.49,3
TXN-51890,2026-05-18,San Francisco,Fashion,4,324.51,4
TXN-51891,2026-05-18,London,Fashion,4,326.65,5
TXN-51892,2026-05-18,London,Fashion,3,223.68,3
TXN-51893,2026-05-18,London,Electronics,4,1055.65,3
TXN-51894,2026-05-18,New York,Home & Kitchen,4,358.25,4
TXN-51895,2026-05-19,Tokyo,Books,4,81.81,4
TXN-51896,2026-05-19,London,Groceries,4,127.04,4
TXN-51897,2026-05-19,London,Fashion,1,70.54,3
TXN-51898,2026-05-19,Berlin,Groceries,5,186.2,3
TXN-51899,2026-05-19,San Francisco,Groceries,1,32.75,4
TXN-51900,2026-05-19,Berlin,Electronics,2,500.06,5
TXN-51901,2026-05-19,London,Groceries,3,117.97,5
TXN-51902,2026-05-19,San Francisco,Groceries,5,209.89,5
TXN-51903,2026-05-19,London,Home & Kitchen,1,96.14,4
TXN-51904,2026-05-19,Tokyo,Groceries,4,160.52,5
TXN-51905,2026-05-19,Tokyo,Electronics,5,1495.98,3
TXN-51906,2026-05-19,San Francisco,Books,2,44.68,3
TXN-51907,2026-05-19,San Francisco,Books,5,107.61,5
TXN-51908,2026-05-19,Singapore,Books,4,80.18,3
TXN-51909,2026-05-20,Tokyo,Fashion,4,269.61,4
TXN-51910,2026-05-20,New York,Home & Kitchen,3,240.13,3
TXN-51911,2026-05-20,Singapore,Groceries,1,36.75,5
TXN-51912,2026-05-20,London,Groceries,2,71.8,5
TXN-51913,2026-05-20,Singapore,Books,5,98.99,5
TXN-51914,2026-05-20,Berlin,Electronics,1,294.16,3
TXN-51915,2026-05-20,Berlin,Groceries,5,205.47,5
TXN-51916,2026-05-20,Tokyo,Books,2,47.38,3
TXN-51917,2026-05-20,Tokyo,Home & Kitchen,2,177.21,4
TXN-51918,2026-05-20,Tokyo,Home & Kitchen,3,236.63,3
TXN-51919,2026-05-20,San Francisco,Home & Kitchen,1,97.58,5
TXN-51920,2026-05-20,New York,Books,2,38.39,4
TXN-51921,2026-05-20,San Francisco,Groceries,2,69.11,5
TXN-51922,2026-05-21,New York,Books,3,63.33,3
TXN-51923,2026-05-21,Tokyo,Groceries,4,132.6,3
TXN-51924,2026-05-21,Berlin,Fashion,4,292.17,3
TXN-51925,2026-05-21,San Francisco,Books,2,46.45,4
TXN-51926,2026-05-21,Singapore,Books,4,75.81,5
TXN-51927,2026-05-21,Berlin,Groceries,2,73.55,5
TXN-51928,2026-05-21,London,Books,2,36.09,3
TXN-51929,2026-05-21,New York,Books,4,86.52,3
TXN-51930,2026-05-21,London,Home & Kitchen,5,494.6,4
TXN-51931,2026-05-22,New York,Home & Kitchen,1,83.84,4
TXN-51932,2026-05-22,Singapore,Groceries,3,106.82,3
TXN-51933,2026-05-22,San Francisco,Books,2,46.8,5
TXN-51934,2026-05-22,Tokyo,Books,4,93.86,3
TXN-51935,2026-05-22,New York,Home & Kitchen,4,377.26,3
TXN-51936,2026-05-22,San Francisco,Fashion,3,244.6,5
TXN-51937,2026-05-22,Singapore,Groceries,1,38.83,5
TXN-51938,2026-05-22,Tokyo,Fashion,4,335.36,5
TXN-51939,2026-05-22,London,Electronics,1,281.65,5
TXN-51940,2026-05-22,Tokyo,Groceries,4,132.92,3
TXN-51941,2026-05-22,New York,Home & Kitchen,4,308.73,5
TXN-51942,2026-05-22,Tokyo,Books,3,67.43,3
TXN-51943,2026-05-22,New York,Books,1,19.5,5
TXN-51944,2026-05-22,London,Fashion,4,292.72,3
TXN-51945,2026-05-22,Berlin,Electronics,2,557.04,4
TXN-51946,2026-05-23,London,Books,2,38.05,3
TXN-51947,2026-05-23,New York,Home & Kitchen,2,168.0,5
TXN-51948,2026-05-23,San Francisco,Books,1,22.03,3
TXN-51949,2026-05-23,San Francisco,Groceries,4,141.04,3
TXN-51950,2026-05-23,Singapore,Electronics,5,1206.06,5
TXN-51951,2026-05-23,Singapore,Electronics,5,1365.38,5
TXN-51952,2026-05-23,Tokyo,Electronics,3,774.9,5
TXN-51953,2026-05-23,New York,Electronics,4,1130.13,3
TXN-51954,2026-05-23,San Francisco,Groceries,2,64.92,4
TXN-51955,2026-05-23,New York,Electronics,3,859.62,5
TXN-51956,2026-05-24,San Francisco,Electronics,1,284.77,5
TXN-51957,2026-05-24,Singapore,Fashion,2,127.85,5
TXN-51958,2026-05-24,London,Electronics,3,801.46,3
TXN-51959,2026-05-24,San Francisco,Home & Kitchen,5,432.87,4
TXN-51960,2026-05-24,San Francisco,Electronics,2,465.88,4
TXN-51961,2026-05-24,New York,Fashion,4,306.94,3
TXN-51962,2026-05-24,San Francisco,Books,4,77.28,5
TXN-51963,2026-05-24,Singapore,Groceries,5,176.87,3
TXN-51964,2026-05-24,Tokyo,Fashion,3,237.36,4
TXN-51965,2026-05-24,Singapore,Electronics,5,1421.72,5
TXN-51966,2026-05-24,London,Fashion,1,75.6,5
TXN-51967,2026-05-24,Singapore,Books,2,39.98,5
TXN-51968,2026-05-24,Singapore,Groceries,4,128.84,3
TXN-51969,2026-05-24,Berlin,Home & Kitchen,4,345.0,5
TXN-51970,2026-05-24,Berlin,Fashion,5,388.99,3
TXN-51971,2026-05-24,New York,Fashion,5,394.69,3
TXN-51972,2026-05-24,San Francisco,Groceries,4,157.8,5
TXN-51973,2026-05-24,New York,Electronics,2,506.18,4
TXN-51974,2026-05-25,Tokyo,Fashion,2,152.97,3
TXN-51975,2026-05-25,Tokyo,Home & Kitchen,3,239.77,4
TXN-51976,2026-05-25,Berlin,Electronics,4,1094.41,4
TXN-51977,2026-05-25,San Francisco,Electronics,3,752.11,3
TXN-51978,2026-05-25,New York,Home & Kitchen,2,193.87,5
TXN-51979,2026-05-25,Berlin,Fashion,4,295.8,3
TXN-51980,2026-05-25,Singapore,Books,1,18.39,4
TXN-51981,2026-05-25,San Francisco,Electronics,1,272.58,3
TXN-51982,2026-05-25,San Francisco,Fashion,1,66.65,5
TXN-51983,2026-05-25,San Francisco,Fashion,5,323.21,5
TXN-51984,2026-05-25,London,Books,2,44.66,3
TXN-51985,2026-05-26,Berlin,Fashion,2,138.73,5
TXN-51986,2026-05-26,Singapore,Books,2,39.26,4
TXN-51987,2026-05-26,London,Electronics,4,1013.32,4
TXN-51988,2026-05-26,Tokyo,Books,5,108.28,4
TXN-51989,2026-05-26,Tokyo,Fashion,1,79.0,4
TXN-51990,2026-05-26,London,Electronics,5,1326.45,5
TXN-51991,2026-05-26,London,Fashion,4,290.95,4
TXN-51992,2026-05-26,Tokyo,Groceries,5,189.32,3
TXN-51993,2026-05-26,San Francisco,Groceries,4,134.22,3
TXN-51994,2026-05-26,New York,Electronics,5,1398.89,4
TXN-51995,2026-05-26,Tokyo,Books,4,94.57,5
TXN-51996,2026-05-26,Tokyo,Groceries,4,138.93,5
TXN-51997,2026-05-26,Tokyo,Electronics,1,299.44,3
TXN-51998,2026-05-26,Berlin,Books,2,38.33,4
TXN-51999,2026-05-27,Berlin,Groceries,4,152.67,4
TXN-52000,2026-05-27,Singapore,Electronics,4,1177.96,5
TXN-52001,2026-05-27,San Francisco,Fashion,4,254.9,4
TXN-52002,2026-05-27,Singapore,Electronics,2,489.2,4
TXN-52003,2026-05-27,London,Fashion,2,151.29,5
TXN-52004,2026-05-27,New York,Fashion,1,79.19,5
TXN-52005,2026-05-27,Tokyo,Books,5,119.22,3
TXN-52006,2026-05-27,San Francisco,Home & Kitchen,4,322.91,4
TXN-52007,2026-05-27,Singapore,Groceries,3,110.27,5
TXN-52008,2026-05-27,Berlin,Books,3,67.21,5
TXN-52009,2026-05-27,New York,Electronics,5,1416.26,4
TXN-52010,2026-05-27,London,Fashion,2,165.06,4
TXN-52011,2026-05-28,New York,Groceries,2,80.14,3
TXN-52012,2026-05-28,New York,Electronics,4,1057.49,5
TXN-52013,2026-05-28,Singapore,Groceries,4,133.17,4
TXN-52014,2026-05-28,Singapore,Fashion,2,134.32,3
TXN-52015,2026-05-28,New York,Home & Kitchen,4,363.84,3
TXN-52016,2026-05-28,San Francisco,Fashion,1,78.75,3
TXN-52017,2026-05-28,Tokyo,Groceries,4,152.33,5
TXN-52018,2026-05-28,Singapore,Electronics,2,461.97,3
TXN-52019,2026-05-28,New York,Books,3,55.16,3
TXN-52020,2026-05-28,San Francisco,Home & Kitchen,4,355.49,3
TXN-52021,2026-05-28,New York,Electronics,3,844.15,3
TXN-52022,2026-05-28,New York,Home & Kitchen,1,81.88,3
TXN-52023,2026-05-28,Berlin,Books,5,119.61,4
TXN-52024,2026-05-28,Tokyo,Books,3,64.88,4
TXN-52025,2026-05-28,Singapore,Groceries,3,125.98,3
TXN-52026,2026-05-28,Singapore,Groceries,4,141.89,3
TXN-52027,2026-05-28,London,Groceries,1,31.53,5
TXN-52028,2026-05-28,Singapore,Books,2,36.31,3
TXN-52029,2026-05-28,London,Home & Kitchen,2,171.79,5
TXN-52030,2026-05-29,Berlin,Books,4,87.85,3
TXN-52031,2026-05-29,New York,Groceries,3,122.01,5
TXN-52032,2026-05-29,Singapore,Groceries,4,135.81,4
TXN-52033,2026-05-29,Singapore,Books,5,113.82,4
TXN-52034,2026-05-29,Tokyo,Books,1,22.41,4
TXN-52035,2026-05-29,San Francisco,Home & Kitchen,2,197.36,5
TXN-52036,2026-05-29,New York,Home & Kitchen,2,178.39,3
TXN-52037,2026-05-29,Singapore,Groceries,5,209.33,4
TXN-52038,2026-05-29,Tokyo,Fashion,1,73.13,5
TXN-52039,2026-05-29,San Francisco,Fashion,2,133.16,5
TXN-52040,2026-05-29,New York,Electronics,4,1198.01,3
TXN-52041,2026-05-29,London,Fashion,4,316.37,3
TXN-52042,2026-05-29,Singapore,Groceries,4,165.96,5
TXN-52043,2026-05-29,Singapore,Electronics,2,588.41,5
TXN-52044,2026-05-29,New York,Books,3,69.69,5
TXN-52045,2026-05-29,New York,Home & Kitchen,3,258.34,5
TXN-52046,2026-05-29,Singapore,Books,5,118.99,4
TXN-52047,2026-05-29,San Francisco,Fashion,3,196.29,3
TXN-52048,2026-05-30,London,Electronics,5,1476.45,5
TXN-52049,2026-05-30,Berlin,Electronics,3,703.67,4
TXN-52050,2026-05-30,Berlin,Books,1,19.86,5
TXN-52051,2026-05-30,San Francisco,Home & Kitchen,4,405.94,4
TXN-52052,2026-05-30,Singapore,Groceries,2,73.91,5
TXN-52053,2026-05-30,San Francisco,Home & Kitchen,1,86.58,5
TXN-52054,2026-05-30,London,Books,2,45.79,4
TXN-52055,2026-05-30,Tokyo,Fashion,4,264.38,4
TXN-52056,2026-05-30,Singapore,Fashion,1,75.58,4
TXN-52057,2026-05-31,London,Electronics,5,1304.36,3
TXN-52058,2026-05-31,London,Books,4,73.41,4
TXN-52059,2026-05-31,Singapore,Fashion,2,161.62,3
TXN-52060,2026-05-31,San Francisco,Electronics,4,1118.22,4
TXN-52061,2026-05-31,New York,Fashion,5,356.19,4
TXN-52062,2026-05-31,London,Books,4,81.39,5
TXN-52063,2026-05-31,London,Groceries,2,77.72,5
TXN-52064,2026-05-31,New York,Books,2,39.88,5
TXN-52065,2026-05-31,Singapore,Electronics,3,777.94,3
TXN-52066,2026-05-31,San Francisco,Home & Kitchen,4,376.99,4
TXN-52067,2026-05-31,San Francisco,Fashion,2,159.78,3
TXN-52068,2026-05-31,London,Electronics,5,1163.23,3
TXN-52069,2026-05-31,Tokyo,Books,2,47.11,3
TXN-52070,2026-05-31,Tokyo,Groceries,2,82.85,3
TXN-52071,2026-05-31,Singapore,Home & Kitchen,3,274.89,3
TXN-52072,2026-05-31,San Francisco,Books,1,18.71,4
TXN-52073,2026-06-01,Singapore,Groceries,5,207.61,5
TXN-52074,2026-06-01,Singapore,Books,1,22.67,5
TXN-52075,2026-06-01,London,Books,4,80.82,3
TXN-52076,2026-06-01,New York,Electronics,1,261.69,5
TXN-52077,2026-06-01,San Francisco,Home & Kitchen,1,91.46,5
TXN-52078,2026-06-01,London,Books,1,22.77,3
TXN-52079,2026-06-01,Tokyo,Books,4,79.16,3
TXN-52080,2026-06-01,London,Electronics,1,278.53,5
TXN-52081,2026-06-01,Tokyo,Fashion,1,71.27,5
TXN-52082,2026-06-01,Tokyo,Home & Kitchen,1,89.73,5
TXN-52083,2026-06-01,Singapore,Home & Kitchen,1,95.71,3
TXN-52084,2026-06-01,San Francisco,Electronics,5,1385.71,3
TXN-52085,2026-06-01,Tokyo,Home & Kitchen,3,238.91,3
TXN-52086,2026-06-01,San Francisco,Home & Kitchen,2,157.48,4
TXN-52087,2026-06-01,New York,Electronics,1,262.96,4
TXN-52088,2026-06-02,Tokyo,Fashion,1,68.22,3
TXN-52089,2026-06-02,London,Home & Kitchen,5,439.23,5
TXN-52090,2026-06-02,Singapore,Books,3,63.41,4
TXN-52091,2026-06-02,Berlin,Home & Kitchen,5,409.25,3
TXN-52092,2026-06-02,San Francisco,Electronics,1,239.11,4
TXN-52093,2026-06-02,San Francisco,Fashion,5,372.97,5
TXN-52094,2026-06-02,London,Groceries,2,78.31,4
TXN-52095,2026-06-02,Berlin,Electronics,3,733.65,5
TXN-52096,2026-06-02,Tokyo,Fashion,4,258.99,4
TXN-52097,2026-06-02,Singapore,Books,2,42.43,3
TXN-52098,2026-06-02,Singapore,Groceries,2,78.0,5
TXN-52099,2026-06-02,Berlin,Home & Kitchen,2,174.4,3
TXN-52100,2026-06-02,Tokyo,Groceries,4,127.09,5
TXN-52101,2026-06-02,New York,Fashion,3,196.85,3
TXN-52102,2026-06-02,Tokyo,Home & Kitchen,1,84.9,3
TXN-52103,2026-06-02,London,Groceries,3,99.11,3
TXN-52104,2026-06-03,New York,Electronics,4,1193.85,3
TXN-52105,2026-06-03,New York,Books,1,19.05,5
TXN-52106,2026-06-03,Berlin,Groceries,4,130.01,4
TXN-52107,2026-06-03,London,Home & Kitchen,5,417.06,3
TXN-52108,2026-06-03,San Francisco,Electronics,3,887.96,4
TXN-52109,2026-06-03,London,Fashion,5,372.93,4
TXN-52110,2026-06-03,Berlin,Books,2,39.11,5
TXN-52111,2026-06-03,Singapore,Home & Kitchen,2,186.54,3
TXN-52112,2026-06-03,Berlin,Books,3,54.95,5
TXN-52113,2026-06-03,Singapore,Groceries,2,77.24,4
TXN-52114,2026-06-03,San Francisco,Books,4,95.67,4
TXN-52115,2026-06-03,London,Home & Kitchen,3,302.38,5
TXN-52116,2026-06-04,London,Fashion,1,82.9,4
TXN-52117,2026-06-04,New York,Groceries,1,32.31,3
TXN-52118,2026-06-04,San Francisco,Electronics,5,1146.53,5
TXN-52119,2026-06-04,Berlin,Groceries,4,159.95,3
TXN-52120,2026-06-04,Singapore,Books,5,117.97,3
TXN-52121,2026-06-04,Tokyo,Books,5,110.55,5
TXN-52122,2026-06-04,Singapore,Home & Kitchen,1,86.84,5
TXN-52123,2026-06-04,Singapore,Fashion,1,78.0,5
TXN-52124,2026-06-04,Singapore,Home & Kitchen,3,248.18,5
TXN-52125,2026-06-04,Singapore,Home & Kitchen,5,387.9,4
TXN-52126,2026-06-04,Singapore,Fashion,5,409.9,3
TXN-52127,2026-06-04,London,Electronics,2,527.05,3
TXN-52128,2026-06-04,Tokyo,Books,4,76.09,3
TXN-52129,2026-06-04,Singapore,Groceries,2,80.47,3
TXN-52130,2026-06-04,London,Groceries,4,138.33,3
TXN-52131,2026-06-04,Singapore,Electronics,5,1272.61,4
TXN-52132,2026-06-04,New York,Home & Kitchen,4,397.03,4
TXN-52133,2026-06-04,London,Electronics,1,271.16,4
TXN-52134,2026-06-04,London,Groceries,1,31.55,5
TXN-52135,2026-06-05,London,Books,1,18.61,4
TXN-52136,2026-06-05,New York,Fashion,5,369.0,3
TXN-52137,2026-06-05,New York,Books,4,72.17,5
TXN-52138,2026-06-05,San Francisco,Groceries,4,142.61,4
TXN-52139,2026-06-05,Tokyo,Groceries,2,74.26,4
TXN-52140,2026-06-05,Tokyo,Electronics,4,948.55,4
TXN-52141,2026-06-05,New York,Books,3,69.9,5
TXN-52142,2026-06-05,New York,Fashion,2,137.97,3
TXN-52143,2026-06-05,Tokyo,Books,3,70.22,3
TXN-52144,2026-06-05,Tokyo,Fashion,3,196.48,4
TXN-52145,2026-06-06,Singapore,Books,2,39.9,4
TXN-52146,2026-06-06,Singapore,Home & Kitchen,4,319.4,3
TXN-52147,2026-06-06,San Francisco,Electronics,2,501.62,3
TXN-52148,2026-06-06,New York,Fashion,3,216.07,5
TXN-52149,2026-06-06,Tokyo,Electronics,4,986.84,4
TXN-52150,2026-06-06,Tokyo,Electronics,2,542.64,5
TXN-52151,2026-06-06,San Francisco,Home & Kitchen,2,167.34,3
TXN-52152,2026-06-06,Singapore,Groceries,2,76.99,4
TXN-52153,2026-06-06,Tokyo,Fashion,1,77.72,5
TXN-52154,2026-06-06,San Francisco,Home & Kitchen,2,203.62,5
TXN-52155,2026-06-06,San Francisco,Fashion,1,65.78,3
TXN-52156,2026-06-06,San Francisco,Groceries,2,71.95,5
TXN-52157,2026-06-06,New York,Fashion,1,70.99,5
TXN-52158,2026-06-06,Singapore,Groceries,2,67.66,4
TXN-52159,2026-06-06,New York,Books,5,102.81,3
TXN-52160,2026-06-06,New York,Groceries,3,105.95,4
TXN-52161,2026-06-07,San Francisco,Books,3,70.11,3
TXN-52162,2026-06-07,New York,Electronics,1,274.53,4
TXN-52163,2026-06-07,London,Fashion,4,275.53,5
TXN-52164,2026-06-07,Tokyo,Electronics,2,487.84,4
TXN-52165,2026-06-07,London,Groceries,3,98.01,5
TXN-52166,2026-06-07,Singapore,Electronics,5,1413.92,3
TXN-52167,2026-06-07,London,Groceries,3,117.9,5
TXN-52168,2026-06-07,Berlin,Home & Kitchen,3,247.73,4
TXN-52169,2026-06-07,Berlin,Fashion,4,259.33,3
TXN-52170,2026-06-07,Singapore,Fashion,5,327.64,5
TXN-52171,2026-06-07,San Francisco,Fashion,4,329.74,3
TXN-52172,2026-06-07,Berlin,Home & Kitchen,3,252.56,4
TXN-52173,2026-06-07,Berlin,Fashion,2,127.84,3
TXN-52174,2026-06-07,Berlin,Books,3,70.05,5
TXN-52175,2026-06-07,London,Groceries,4,152.45,3
TXN-52176,2026-06-07,New York,Books,4,82.06,5
TXN-52177,2026-06-07,San Francisco,Electronics,5,1227.81,3
TXN-52178,2026-06-07,New York,Groceries,5,160.69,5
